CREDIT_TERM,DAYS_REGISTRATION,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE,INSTA_AMT_INSTALMENT,AMT_ANNUITY,CREDIT_INCOME_PERCENT,REGION_POPULATION_RELATIVE,BUREAU_DAYS_CREDIT,ANNUITY_INCOME_PERCENT
19.55944055944056,-4442.0,9664.0,-2332.0,-817.0,-1118.0,63233.235,38610.0,2.797,0.008068,-436.0,0.143
14.727368421052631,-610.0,10366.0,-2325.0,-321.0,0.0,3666.0375,34200.0,4.47712,0.007305,0.0,0.304
8.826297984997794,-8507.0,8544.0,-1223.0,365243.0,0.0,13403.095,30595.5,1.0910909090909091,0.016612,-153.5,0.1236181818181818
20.402435723951285,-203.0,13987.0,-3510.0,-778.0,-635.0,69556.9752,16627.5,3.01548,0.020713,-222.0,0.1478
10.237481590574374,-1071.0,22783.0,-4319.0,-1329.0,-2049.0,34495.11642857143,48888.0,2.471555555555556,0.035792,-1202.857142857143,0.2414222222222222
19.53671928620453,-6092.0,10836.0,-380.0,-830.0,0.0,4390.5634615384615,52452.0,15.181333333333331,0.0116569999999999,0.0,0.7770666666666667
18.318690972984847,-1821.0,10801.0,-3078.0,-1511.0,-1210.0,8468.832717391304,20488.5,2.1948684210526315,0.008575,-869.375,0.1198157894736842
30.1301740529472,-3388.0,17096.0,-624.0,-1359.0,0.0,6308.428170731707,30766.5,2.942857142857143,0.028663,-859.5454545454545,0.0976714285714285
19.584802193497847,-6664.0,13634.0,-4627.0,-6344.0,-915.0,39064.57125,34465.5,5.0,0.015221,-1498.428571428571,0.2553
12.627716309798616,-1374.0,13099.0,-5379.0,-848.0,-300.0,4557.195,56533.5,3.525377777777778,0.022625,-395.75,0.2791777777777778
20.0,-7898.0,20885.0,-590.0,365243.0,-117.0,21763.98,18000.0,2.6666666666666665,0.01885,0.0,0.1333333333333333
25.05675146771037,-5231.0,22441.0,-4586.0,365243.0,-660.0,12799.114411764704,20695.5,2.8809,0.035792,-741.0,0.114975
28.707411044798672,-6433.0,22342.0,-4385.0,365243.0,-1163.0,23689.691320754715,59566.5,7.6,0.026392,-789.6,0.26474
12.658227848101266,-1840.0,14374.0,-4769.0,-2310.0,-1161.0,13925.1965625,17775.0,1.25,0.0066709999999999,-821.0,0.09875
18.241517694272165,-3694.0,13297.0,-3214.0,-1883.0,-2139.0,1969.22625,12334.5,1.6666666666666667,0.026392,-1433.2,0.0913666666666666
20.0,-7868.0,15869.0,-1374.0,-2821.0,-667.0,27338.6511627907,20250.0,2.0,0.019101,-26.0,0.1
19.386676066267185,-755.0,19087.0,-2641.0,-926.0,-968.0,52505.1,12766.5,1.6417910447761197,0.030755,-903.3333333333334,0.0846865671641791
34.697818111604555,-833.0,21588.0,-3921.0,365243.0,-1077.0,20168.51625,23305.5,3.523529411764706,0.01885,-1121.909090909091,0.1015490196078431
20.56017654048549,-5270.0,11558.0,-2571.0,-1784.0,-1778.0,13853.520849056604,26509.5,3.4605714285714284,0.00496,-1868.3333333333333,0.1683142857142857
12.659360322075598,-687.0,10847.0,-2773.0,-696.0,-228.0,7739.586,20119.5,3.5375,0.01885,-1013.3333333333334,0.2794375
20.0,-1272.0,11175.0,-2607.0,-783.0,-2202.0,5428.9224,10125.0,1.8,0.031329,-542.6666666666666,0.09
9.425478767693589,-2801.0,8643.0,-974.0,-706.0,-474.0,6871.1,27022.5,2.264,0.025164,0.0,0.2402
18.36029001673173,-4211.0,9337.0,-1626.0,-744.0,-1020.0,19579.935,32274.0,3.7622857142857145,0.007114,0.0,0.2049142857142857
26.258098223615463,-9101.0,15138.0,-4493.0,-172.0,0.0,15078.139772727272,12919.5,2.8995,0.035792,-1889.375,0.1104230769230769
23.49624060150376,-471.0,12585.0,-488.0,-3754.0,-2249.0,12327.6575,28728.0,4.054054054054054,0.028663,-1298.0,0.1725405405405405
19.62059620596206,-3733.0,13034.0,-4438.0,-6358.0,-1497.0,4063.467,39852.0,4.964571428571428,0.022625,-1565.0,0.2530285714285714
25.216181109667843,-8777.0,16174.0,-4447.0,-2141.0,-1733.0,24606.833684210524,48501.0,6.7945,0.04622,-1610.0,0.26945
24.786032180760014,-9036.0,19607.0,-888.0,-7875.0,0.0,7678.695,26289.0,4.137142857142857,0.010032,-740.25,0.1669142857142857
32.77255844439589,-7313.0,18970.0,-2506.0,365243.0,-475.0,13333.689000000002,20596.5,5.172413793103448,0.028663,-184.0,0.1578275862068965
23.34372564302416,-9512.0,23428.0,-3400.0,365243.0,0.0,9743.738142857144,11547.0,9.507936507936508,0.035792,-653.0,0.4073015873015873
18.094620868438103,-9772.0,15755.0,-2260.0,-291.0,-836.0,12951.256034482758,6943.5,0.698,0.072508,-531.3333333333334,0.038575
26.529338327091136,-620.0,17730.0,-1292.0,-976.0,-1329.0,93720.23228571429,14418.0,0.1888888888888888,0.030755,-1136.8,0.00712
20.0,-8927.0,8940.0,-1443.0,-2248.0,-459.0,15210.54,18000.0,1.7777777777777777,0.072508,-137.0,0.0888888888888888
25.122472051249844,-255.0,11290.0,-712.0,-1033.0,-1641.0,9568.482452830189,35824.5,4.444444444444445,0.010006,-489.3333333333333,0.1769111111111111
16.345450109782874,-8468.0,8862.0,-1526.0,-716.0,-889.0,13735.096875,18445.5,1.675,0.010643,-394.5,0.102475
30.16322559723273,-8405.0,15888.0,-4476.0,-369.0,-1.0,7448.26064516129,41629.5,3.986285714285714,0.031329,-69.0,0.1321571428571428
12.65693242020933,-627.0,11420.0,-2514.0,-743.0,-128.0,5192.862499999999,34825.5,3.91808,0.010147,-259.25,0.30956
18.37253100597152,-9554.0,17009.0,-546.0,-1889.0,-4066.0,36667.38034883721,39186.0,2.285542857142857,0.072508,-1711.7777777777778,0.1244
34.06312197895934,-53.0,11833.0,-4172.0,-1659.0,0.0,12880.7838,31653.0,5.3244444444444445,0.025164,-759.3333333333334,0.1563111111111111
32.586092715231786,-3955.0,21199.0,-4164.0,365243.0,-2.0,0.0,10872.0,2.6242666666666667,0.007305,-522.8,0.0805333333333333
18.43781428092524,-2533.0,15588.0,-1831.0,-215.0,-472.0,14280.2128125,13423.5,1.1,0.018634,-1204.6666666666667,0.05966
15.293348994273968,-528.0,10876.0,-3497.0,-2396.0,-1557.0,22012.155,30649.5,2.08326,0.032561,-2578.0,0.13622
10.056603773584904,-10847.0,18114.0,-1651.0,-11342.0,-953.0,14829.64875,23850.0,3.553333333333333,0.018634,-339.25,0.3533333333333333
36.36627064618951,-2089.0,22111.0,-4059.0,365243.0,-1583.0,9248.880681818182,31059.0,5.340425531914893,0.01885,-1074.0,0.1468510638297872
22.01867183371499,-2496.0,14314.0,-4689.0,-5835.0,-621.0,19532.48239726027,25546.5,2.083333333333333,0.028663,-1638.111111111111,0.0946166666666666
9.242325277596342,-426.0,14316.0,-4220.0,-2240.0,-2190.0,13304.938064516127,27558.0,1.415,0.022625,-1335.0,0.1531
10.81164483260553,-7620.0,13813.0,-3159.0,-105.0,0.0,21838.877307692303,15457.5,1.1253939393939394,0.002042,-641.5,0.1040909090909091
26.263320728772776,-7898.0,15941.0,-4399.0,-957.0,-2368.0,11524.6,13090.5,2.7285714285714286,0.035792,-1399.2857142857142,0.1038928571428571
34.19972640218878,-9803.0,21525.0,-4883.0,365243.0,-477.0,10428.63,32895.0,10.0,0.007114,0.0,0.2924
20.70525027203482,-3297.0,14357.0,-4777.0,-4435.0,-1961.0,13552.91125,33084.0,4.349285714285714,0.01885,-1561.1,0.2100571428571428
17.17369970559372,-4243.0,9600.0,-769.0,-686.0,-1396.0,7272.579056603774,9171.0,1.75,0.00733,-40.0,0.1019
16.460074626865673,-5189.0,11256.0,-2191.0,-774.0,-1154.0,10967.202,24120.0,3.52904,0.008068,-648.6666666666666,0.2144
13.966480446927374,-11806.0,17709.0,-1253.0,-3279.0,-2551.0,16822.03323529412,19332.0,1.1111111111111112,0.026392,-1597.5,0.0795555555555555
20.682042253521125,-4607.0,16617.0,-159.0,-500.0,0.0,9935.777142857143,25560.0,2.34948,0.010032,-1732.0,0.1136
34.08203125,-9589.0,17816.0,-1364.0,-8021.0,-592.0,10216.4625,36864.0,9.306666666666668,0.006305,-1126.5625,0.2730666666666667
13.925308436145382,-2207.0,17243.0,-773.0,-1667.0,0.0,13824.529714285716,13495.5,1.0708205128205128,0.030755,-2262.0,0.0768974358974359
10.579595077411671,-7234.0,24947.0,-4231.0,365243.0,-405.0,15216.687,22671.0,2.665,0.02461,-1520.2,0.2519
20.79002079002079,-4673.0,19566.0,-3129.0,-1970.0,-1877.0,11529.1881,10822.5,5.0,0.018634,-1138.0,0.2405
26.29987908101572,-7483.0,16950.0,-484.0,-3434.0,-1884.0,10462.06054054054,14886.0,3.48,0.018634,-1638.4615384615386,0.13232
19.585447664917865,-3029.0,12220.0,-2392.0,-259.0,-1989.0,17751.140735294117,52321.5,3.253142857142857,0.072508,-1644.3333333333333,0.1661
13.70007376962799,-1569.0,12326.0,-4517.0,-118.0,-1897.0,3838.851,42700.5,5.2,0.026392,0.0,0.37956
37.8164610444482,-6621.0,18308.0,-1828.0,-4916.0,-2293.0,83073.12146341463,53253.0,9.944888888888888,0.009334,-1304.6666666666667,0.2629777777777777
25.14851485148515,-3971.0,10973.0,-2970.0,-194.0,0.0,26338.3935,48631.5,5.4356,0.019101,-695.0,0.21614
9.52375349316076,-5110.0,10477.0,-3169.0,-865.0,-1753.0,4729.6430769230765,30595.5,1.2217358490566037,0.0105,-889.625,0.1282830188679245
19.47982062780269,-4214.0,21186.0,-4709.0,365243.0,-994.0,88147.062,24084.0,1.5560597014925373,0.018634,-462.0,0.0798805970149253
23.603645711614863,-12515.0,19793.0,-3311.0,-12518.0,-1505.0,10088.67375,19255.5,3.740740740740741,0.025164,-1294.3333333333333,0.1584814814814814
25.215132445485143,-8081.0,20154.0,-3168.0,-1003.0,-48.0,6232.68,30748.5,5.743166666666666,0.008019,-959.8571428571428,0.2277666666666666
23.294019005030744,-156.0,15617.0,-4386.0,-2692.0,-394.0,68740.55699999999,48303.0,2.841340909090909,0.025164,-766.8571428571429,0.1219772727272727
36.243913749130535,-4228.0,22934.0,-4722.0,365243.0,-1272.0,9473.655483870967,38817.0,5.800371057513915,0.035792,-1088.8333333333333,0.1600371057513914
12.580494037478704,-4683.0,22469.0,-4747.0,365243.0,0.0,3023.625,21132.0,2.568608695652174,0.00712,0.0,0.2041739130434782
26.201816911250877,-5828.0,15355.0,-4140.0,-1896.0,-1828.0,58676.83269230768,64395.0,6.249133333333333,0.00733,-1478.0,0.2385
24.552943487656343,-3573.0,14108.0,-4920.0,-5591.0,-2952.0,2417.0608018867924,68719.5,6.249133333333333,0.031329,-1577.75,0.2545166666666666
32.77255844439589,-47.0,22596.0,-4015.0,365243.0,-3.0,0.0,20596.5,8.823529411764707,0.028663,-1607.0,0.2692352941176471
20.0,-7285.0,8084.0,-766.0,-780.0,-285.0,7434.4971428571425,13500.0,2.4,0.018801,-597.1666666666666,0.12
14.369769874476988,-12641.0,21722.0,-4894.0,365243.0,-295.0,19597.9725,17208.0,4.226923076923077,0.005084,-1488.0,0.2941538461538461
23.60337552742616,-7098.0,19891.0,-2502.0,365243.0,-976.0,90067.69499999999,42660.0,8.9504,0.022625,-592.6,0.3792
22.554711924966504,-1208.0,19930.0,-3471.0,-161.0,-4.0,5597.025000000001,20151.0,3.740740740740741,0.015221,0.0,0.1658518518518518
17.120387174833635,-12866.0,23448.0,-4293.0,365243.0,-175.0,5730.2964,7438.5,2.3583333333333334,0.019101,-698.3333333333334,0.13775
20.0,-752.0,14687.0,-4251.0,-1639.0,-166.0,0.0,6750.0,0.8571428571428571,0.018801,-898.0,0.0428571428571428
10.842672828808013,-860.0,10972.0,-881.0,-4074.0,0.0,15108.29277777778,23368.5,0.9878245614035088,0.020246,-737.5714285714286,0.0911052631578947
17.83232719589496,-3550.0,16423.0,-2634.0,-827.0,0.0,13959.532173913043,29817.0,4.72628,0.035792,-511.0,0.26504
12.420658898000289,-11137.0,11140.0,-3471.0,-860.0,-1608.0,5105.9071875,31279.5,1.5697454545454546,0.00823,-1502.0,0.1263818181818181
37.67779204107831,-5948.0,15893.0,-4063.0,-5136.0,-3.0,17781.018750000003,21033.0,2.9848474576271187,0.025164,-720.8333333333334,0.0792203389830508
20.0,-1146.0,9716.0,-984.0,-2072.0,-649.0,19044.7925,20250.0,3.0,0.011703,-512.0,0.15
37.54426119151801,-12168.0,19802.0,-3005.0,-12627.0,-5.0,0.0,13369.5,7.436266666666667,0.016612,0.0,0.1980666666666666
14.261614326498831,-6317.0,23998.0,-4548.0,365243.0,-1966.0,6753.27,17338.5,2.817948717948718,0.025164,0.0,0.1975897435897436
20.0,-5504.0,23645.0,-4116.0,365243.0,-708.0,24094.8936,6750.0,1.2,0.025164,-1858.857142857143,0.06
10.111223458038422,-4424.0,10761.0,-3425.0,-1908.0,-1932.0,7711.127763157894,17802.0,2.0,0.035792,-519.2,0.1978
34.02445507708666,-1465.0,11922.0,-4580.0,-1868.0,-1206.0,13125.538481012658,25393.5,7.68,0.028663,-821.0,0.22572
11.60200580628134,-443.0,14717.0,-316.0,-1095.0,0.0,2828.01,17050.5,3.996363636363637,0.018209,0.0,0.3444545454545454
23.670157068062828,-3479.0,12810.0,-4724.0,-1415.0,-1774.0,13643.920321100915,25785.0,2.659411764705882,0.018029,-1434.3333333333333,0.1123529411764705
21.51952298518946,-1337.0,20463.0,-3647.0,-3522.0,-1.0,0.0,46791.0,4.4752,0.016612,-1129.142857142857,0.20796
10.212919523637677,-2761.0,22226.0,-4309.0,365243.0,0.0,11682.234642857144,24939.0,3.5375,0.0072739999999999,-936.75,0.346375
24.800747384155457,-1842.0,16069.0,-5448.0,-946.0,-932.0,11766.1225,30105.0,5.530566666666667,0.020246,-467.3333333333333,0.223
20.0,-10570.0,15717.0,-986.0,-5431.0,-619.0,0.0,38250.0,6.8,0.0116569999999999,-415.0,0.34
9.186278126152713,-4699.0,15643.0,-4126.0,-6817.0,0.0,9642.168888888888,12199.5,2.075333333333333,0.035792,-1356.0,0.2259166666666666
27.68642447418738,-4803.0,11683.0,-4323.0,-204.0,0.0,2567.684708737864,23535.0,4.137142857142857,0.004849,-816.6,0.1494285714285714
34.20140962847928,-1779.0,15712.0,-2526.0,-659.0,-1393.0,7602.553125,37669.5,9.543333333333331,0.010556,-811.6,0.2790333333333333
12.926197669400086,-4549.0,10205.0,-2876.0,-1317.0,-2712.0,11351.214090909092,10426.5,1.198,0.019101,-1527.6666666666667,0.09268
30.54728877679697,-2266.0,15034.0,-5137.0,-3541.0,-1530.0,9035.47125,17842.5,2.6915555555555555,0.0066709999999999,-433.7142857142857,0.0881111111111111
20.0,-1291.0,11457.0,-3909.0,-2761.0,-1547.0,9435.062432432433,10125.0,1.5,0.025164,-646.0,0.075
9.25093151740974,-3483.0,10411.0,-588.0,-879.0,-1487.0,9748.506355932202,35023.5,2.057142857142857,0.028663,0.0,0.2223714285714285
34.06312197895934,-7088.0,17323.0,-851.0,-1060.0,-425.0,55495.2465,31653.0,1.9966666666666664,0.01885,-630.8333333333334,0.0586166666666666
25.606599882144963,-10139.0,16041.0,-5393.0,-1838.0,-1599.0,17258.720103092783,38182.5,9.876,0.00963,-1557.3333333333333,0.3856818181818182
33.98489560195468,-5802.0,22252.0,-3848.0,365243.0,-402.0,15482.266666666666,20259.0,6.12,0.035792,-1178.090909090909,0.18008
15.3347095252138,-6906.0,12852.0,-4588.0,-5183.0,-4.0,10562.3325,15259.5,1.7333333333333334,0.018634,-992.1666666666666,0.1130333333333333
10.190329218106996,-1262.0,24745.0,-4896.0,365243.0,-1305.0,20822.70088235294,17496.0,2.6413333333333333,0.025164,-1314.6666666666667,0.2592
20.61426491994177,-12268.0,22030.0,-5324.0,365243.0,0.0,20879.02046511628,15457.5,3.5405,0.020246,-1146.375,0.17175
8.765001935733643,-1826.0,10374.0,-2550.0,-512.0,-1418.0,21328.22173728813,11623.5,1.5093333333333334,0.028663,-509.375,0.1722
10.128266033254157,-7720.0,21991.0,-4780.0,365243.0,-1833.0,10776.00552631579,9472.5,1.4213333333333331,0.035792,-786.0,0.1403333333333333
35.61253561253561,-9546.0,10669.0,-1929.0,-2520.0,-171.0,12255.911129032258,6318.0,1.4285714285714286,0.0084739999999999,-1147.0,0.0401142857142857
23.483991462113128,-3165.0,22968.0,-4223.0,365243.0,-1684.0,20800.304545454543,25299.0,4.71525,0.008019,-762.5454545454545,0.2007857142857143
23.465703971119133,-232.0,17003.0,-555.0,-9993.0,0.0,12577.442464285714,22437.0,2.6,0.028663,-1095.6315789473683,0.1108
21.35735735735736,-6841.0,13020.0,-3894.0,-180.0,-1139.0,12960.256153846156,29970.0,4.741333333333333,0.022625,-1631.6666666666667,0.222
18.951941352158567,-2904.0,11634.0,-2152.0,-825.0,-842.0,7432.052500000001,16573.5,2.792,0.0066709999999999,-330.6666666666667,0.14732
30.77263479145473,-925.0,13614.0,-3339.0,-3925.0,-2130.0,6644.895750000001,17694.0,4.033266666666667,0.028663,-1257.5,0.1310666666666666
18.43781428092524,-8518.0,8541.0,-1215.0,-1388.0,0.0,5081.533333333333,13423.5,2.2,0.015221,-300.5,0.11932
24.49379490529066,-5104.0,10284.0,-2972.0,-887.0,-897.0,0.0,55116.0,7.5,0.010643,0.0,0.3062
24.55202156334232,-329.0,8805.0,-1485.0,-296.0,-180.0,0.0,41737.5,8.758461538461539,0.007305,-516.5,0.3567307692307692
34.19972640218878,-1495.0,19313.0,-2841.0,-3311.0,-1671.0,21649.186956521746,26316.0,10.0,0.02461,-2645.0,0.2924
30.14311735623211,-7951.0,19933.0,-3388.0,-537.0,-876.0,33043.30666666667,34587.0,7.722666666666667,0.02461,-1420.5,0.2562
20.0,-359.0,12001.0,-4629.0,-1554.0,-1573.0,8786.511,16875.0,3.0,0.018634,-1672.0,0.15
21.35735735735736,-1634.0,14223.0,-2313.0,-4582.0,-559.0,20617.862142857142,29970.0,1.5804444444444443,0.020713,0.0,0.074
15.302590018951358,-2408.0,11206.0,-2398.0,-813.0,-428.0,23860.6875,35617.5,2.4224,0.02461,-886.0,0.1583
34.19972640218878,-4133.0,21340.0,-4567.0,365243.0,-421.0,15679.512,26316.0,3.333333333333333,0.011703,-1062.5,0.0974666666666666
19.47551099112997,-5593.0,15529.0,-5647.0,-1664.0,-1005.0,13766.917499999998,23337.0,4.04,0.016612,-1398.0,0.20744
26.254335260115607,-13101.0,20667.0,-4167.0,-909.0,0.0,11205.7425,12456.0,7.2672,0.025164,-1862.75,0.2768
9.998463901689709,-9225.0,20564.0,-3982.0,-1722.0,-272.0,26091.225,11718.0,1.1834545454545455,0.035792,-1532.0,0.1183636363636363
20.0,-1014.0,21432.0,-1837.0,365243.0,-584.0,0.0,12375.0,2.2,0.0072739999999999,-1638.5,0.11
34.06312197895934,-9057.0,23289.0,-2793.0,365243.0,-1821.0,20332.109032258064,31653.0,9.584,0.0096569999999999,-1168.5,0.28136
20.0,-372.0,14921.0,-290.0,-4204.0,-559.0,15078.4846875,36000.0,2.6666666666666665,0.04622,-997.3333333333334,0.1333333333333333
9.711602951039572,-496.0,24180.0,-1738.0,365243.0,0.0,13436.78120689655,26838.0,2.896,0.022625,-1379.0,0.2982
20.0,-4313.0,9577.0,-747.0,-1929.0,-446.0,6855.9975,13500.0,2.4,0.032561,-243.0,0.12
20.62108501118568,-2638.0,23755.0,-1310.0,365243.0,0.0,12429.19585227273,16092.0,2.94964,0.0228,0.0,0.14304
20.62095875139353,-839.0,15103.0,-5144.0,-3179.0,-2052.0,6138.1575,16146.0,1.8497,0.019101,-1370.5,0.0897
20.0,-8959.0,16183.0,-4174.0,-2119.0,-1867.0,11309.18418367347,10125.0,2.25,0.022625,-1242.75,0.1125
21.314562252529697,-959.0,10944.0,-3473.0,-734.0,-204.0,3608.6795833333335,20457.0,4.4043636363636365,0.007305,-1850.3333333333333,0.2066363636363636
20.437359493153483,-6532.0,14719.0,-4147.0,-499.0,0.0,5222.8635,22018.5,3.333333333333333,0.026392,-984.7777777777778,0.1631
20.462808566290665,-4010.0,10300.0,-2119.0,-501.0,0.0,6982.555344827586,27526.5,3.129275,0.006852,0.0,0.152925
26.923076923076923,-4430.0,10167.0,-2850.0,-1419.0,-1055.0,15938.331923076925,58500.0,5.384615384615385,0.035792,-1000.8571428571428,0.2
9.328556073092082,-3202.0,11053.0,-1485.0,-1810.0,0.0,13067.235,12559.5,1.4464444444444444,0.020713,0.0,0.1550555555555555
27.738356341117274,-8001.0,16897.0,-442.0,-1824.0,-545.0,10928.735307692308,34879.5,8.6,0.028663,-340.0,0.31004
30.87628865979381,-1854.0,16667.0,-212.0,-5590.0,-2132.0,25977.13175675676,33174.0,7.113125,0.020246,-1290.8,0.230375
10.82771896053898,-4644.0,15382.0,-462.0,-777.0,-939.0,32558.09,18702.0,2.25,0.003069,-1126.0,0.2078
16.3017168589924,-2704.0,15060.0,-4911.0,-2492.0,-1869.0,13508.741408450704,47965.5,4.344,0.032561,-860.3333333333334,0.266475
36.21644652748189,-1109.0,19569.0,-3123.0,-2471.0,-361.0,29344.8825,31684.5,5.930232558139535,0.015221,-983.0,0.1637441860465116
20.0,-9631.0,15571.0,-4389.0,-1774.0,0.0,7180.368,15750.0,2.333333333333333,0.026392,-1604.875,0.1166666666666666
14.10783055198973,-7010.0,22597.0,-4109.0,365243.0,0.0,3968.332941176471,7011.0,2.5858823529411765,0.028663,-674.0,0.1832941176470588
30.998705425444275,-11139.0,17051.0,-591.0,365243.0,-946.0,14585.31958174905,38236.5,4.3899333333333335,0.072508,-994.0,0.1416166666666666
18.3494376683035,-542.0,10056.0,-718.0,-1375.0,0.0,4916.415,28408.5,2.574222222222222,0.019101,-427.0,0.1402888888888888
27.67262152056502,-1059.0,12791.0,-4543.0,-4738.0,-353.0,3604.281,21663.0,7.011368421052632,0.01885,-626.0,0.2533684210526316
19.53671928620453,-3983.0,15124.0,-5067.0,-3482.0,-963.0,13032.126,52452.0,5.693,0.008575,-2075.25,0.2914
14.611916264090176,-3474.0,8611.0,-1285.0,-477.0,-250.0,6663.554999999999,11178.0,0.9074,0.018029,-127.0,0.0621
34.01893095768374,-4916.0,20295.0,-3447.0,-1010.0,0.0,32109.87075,24246.0,5.236971428571429,0.010032,-1753.0,0.1539428571428571
34.03525586171487,-12209.0,19677.0,-1737.0,-1529.0,-157.0,10428.255,26293.5,7.95472,0.020246,-129.0,0.23372
19.31430552345736,-860.0,8927.0,-1590.0,-1830.0,-260.0,0.0,19471.5,2.2587297297297297,0.020246,-451.3333333333333,0.1169459459459459
10.220033338384605,-11640.0,21755.0,-4045.0,365243.0,-438.0,11924.71476923077,29695.5,2.810083333333333,0.019101,-326.6666666666667,0.2749583333333333
9.261898478050496,-409.0,13596.0,-3482.0,-419.0,-3459.0,0.0,51151.5,2.1056,0.030755,-1184.0,0.22734
13.659751037344398,-4543.0,10149.0,-2814.0,-601.0,-880.0,17538.00705882353,21690.0,0.9405714285714286,0.001276,-465.0,0.0688571428571428
12.582588821940575,-6891.0,13055.0,-4252.0,-1845.0,-1766.0,7862.721428571429,21658.5,3.5623529411764707,0.009175,-1104.4,0.2831176470588235
14.367816091954024,-4625.0,10815.0,-3284.0,-2806.0,-1598.0,13318.315,15660.0,2.0,0.028663,-872.625,0.1392
20.0,-5861.0,16223.0,-4460.0,-423.0,0.0,2396.840625,10125.0,1.2857142857142858,0.010032,-449.5,0.0642857142857142
33.93101514301738,-9488.0,22851.0,-4232.0,365243.0,-244.0,7703.7375,16047.0,6.0499,0.018634,-749.0,0.1783
10.265793528505393,-553.0,21423.0,-4846.0,-1413.0,-1220.0,10045.870588235295,23364.0,1.665625,0.004849,-1375.909090909091,0.16225
26.52519893899204,-9835.0,19871.0,-3248.0,365243.0,-1454.0,38613.50357142858,8482.5,1.9230769230769231,0.009334,-1615.428571428571,0.0725
14.017857142857142,-9793.0,22295.0,-3940.0,365243.0,-370.0,7915.001538461538,5292.0,1.4986363636363635,0.0105,-749.0,0.1069090909090909
23.53139131349248,-1918.0,18847.0,-2393.0,-1322.0,-1852.0,3172.893938547486,42790.5,4.972444444444444,0.022625,-924.25,0.2113111111111111
27.24517087667162,-114.0,16681.0,-239.0,-2000.0,-2018.0,13329.637180851065,6057.0,1.0477714285714286,0.030755,-907.4615384615385,0.0384571428571428
